,season,Home,G.1,Visitor,G,playoffs
41618,2008,Washington Capitals,4.0,Atlanta Thrashers,1.0,0
41619,2008,Anaheim Ducks,5.0,St. Louis Blues,2.0,0
41620,2008,Boston Bruins,3.0,Philadelphia Flyers,2.0,0
41621,2008,Colorado Avalanche,2.0,New Jersey Devils,4.0,0
41622,2008,Dallas Stars,3.0,Vancouver Canucks,4.0,0
41623,2008,Detroit Red Wings,1.0,Nashville Predators,3.0,0
41624,2008,Minnesota Wild,2.0,Los Angeles Kings,0.0,0
41625,2008,Montreal Canadiens,3.0,New York Islanders,0.0,0
41626,2008,Phoenix Coyotes,2.0,Edmonton Oilers,5.0,0
41627,2008,Tampa Bay Lightning,3.0,New York Rangers,0.0,0
41628,2008,Toronto Maple Leafs,2.0,Buffalo Sabres,6.0,0
41629,2008,Carolina Hurricanes,5.0,Ottawa Senators,1.0,0
41630,2008,Columbus Blue Jackets,4.0,Detroit Red Wings,3.0,0
41631,2008,Chicago Blackhawks,2.0,Calgary Flames,4.0,0
41632,2008,Florida Panthers,3.0,Atlanta Thrashers,1.0,0
41633,2008,Pittsburgh Penguins,7.0,Philadelphia Flyers,1.0,0
41634,2008,San Jose Sharks,1.0,Edmonton Oilers,2.0,0
41635,2008,Washington Capitals,2.0,Boston Bruins,1.0,0
41636,2008,Minnesota Wild,3.0,Colorado Avalanche,1.0,0
41637,2008,Vancouver Canucks,3.0,Phoenix Coyotes,1.0,0
41638,2008,Columbus Blue Jackets,3.0,Calgary Flames,0.0,0
41639,2008,Edmonton Oilers,8.0,Phoenix Coyotes,4.0,0
41640,2008,Los Angeles Kings,1.0,San Jose Sharks,2.0,0
41641,2008,Montreal Canadiens,3.0,St. Louis Blues,4.0,0
41642,2008,Nashville Predators,2.0,Washington Capitals,4.0,0
41643,2008,New York Islanders,1.0,Toronto Maple Leafs,3.0,0
41644,2008,New York Rangers,5.0,Pittsburgh Penguins,2.0,0
41645,2008,Philadelphia Flyers,3.0,Atlanta Thrashers,2.0,0
41646,2008,Atlanta Thrashers,3.0,Carolina Hurricanes,5.0,0
41647,2008,Buffalo Sabres,7.0,Tampa Bay Lightning,4.0,0
41648,2008,Chicago Blackhawks,5.0,Washington Capitals,0.0,0
41649,2008,Dallas Stars,1.0,Anaheim Ducks,2.0,0
41650,2008,Detroit Red Wings,3.0,Columbus Blue Jackets,1.0,0
41651,2008,New Jersey Devils,1.0,New York Rangers,2.0,0
41652,2008,San Jose Sharks,4.0,Minnesota Wild,3.0,0
41653,2008,Boston Bruins,2.0,Montreal Canadiens,4.0,0
41654,2008,Calgary Flames,2.0,Colorado Avalanche,1.0,0
41655,2008,Edmonton Oilers,1.0,Vancouver Canucks,4.0,0
41656,2008,Florida Panthers,1.0,Carolina Hurricanes,2.0,0
41657,2008,Nashville Predators,3.0,Detroit Red Wings,6.0,0
41658,2008,Ottawa Senators,3.0,St. Louis Blues,2.0,0
41659,2008,Phoenix Coyotes,5.0,Los Angeles Kings,6.0,0
41660,2008,Pittsburgh Penguins,4.0,Tampa Bay Lightning,2.0,0
41661,2008,Atlanta Thrashers,3.0,Washington Capitals,5.0,0
41662,2008,Buffalo Sabres,1.0,Toronto Maple Leafs,4.0,0
41663,2008,New Jersey Devils,1.0,New York Islanders,3.0,0
41664,2008,Philadelphia Flyers,4.0,New York Rangers,3.0,0
41665,2008,San Jose Sharks,2.0,Anaheim Ducks,1.0,0
41666,2008,Vancouver Canucks,1.0,Minnesota Wild,2.0,0
41667,2008,Columbus Blue Jackets,1.0,Detroit Red Wings,4.0,0
41668,2008,Calgary Flames,5.0,Minnesota Wild,4.0,0
41669,2008,Dallas Stars,2.0,Los Angeles Kings,4.0,0
41670,2008,Edmonton Oilers,7.0,Colorado Avalanche,5.0,0
41671,2008,Florida Panthers,4.0,Tampa Bay Lightning,2.0,0
41672,2008,Montreal Canadiens,3.0,Boston Bruins,2.0,0
41673,2008,Nashville Predators,2.0,Chicago Blackhawks,1.0,0
41674,2008,Ottawa Senators,4.0,Toronto Maple Leafs,5.0,0
41675,2008,Phoenix Coyotes,1.0,Anaheim Ducks,2.0,0
41676,2008,Pittsburgh Penguins,7.0,New Jersey Devils,1.0,0
41677,2008,Chicago Blackhawks,4.0,St. Louis Blues,3.0,0
41678,2008,Philadelphia Flyers,4.0,New York Islanders,1.0,0
41679,2008,Colorado Avalanche,2.0,Calgary Flames,0.0,0
41680,2008,Edmonton Oilers,5.0,Minnesota Wild,3.0,0
41681,2008,Montreal Canadiens,7.0,Ottawa Senators,5.0,0
41682,2008,New York Islanders,4.0,Pittsburgh Penguins,1.0,0
41683,2008,Buffalo Sabres,3.0,Ottawa Senators,6.0,0
41684,2008,Carolina Hurricanes,2.0,Washington Capitals,3.0,0
41685,2008,Calgary Flames,3.0,Vancouver Canucks,2.0,0
41686,2008,New Jersey Devils,0.0,Pittsburgh Penguins,2.0,0
41687,2008,Nashville Predators,3.0,Columbus Blue Jackets,0.0,0
41688,2008,New York Rangers,1.0,Philadelphia Flyers,2.0,0
41689,2008,Phoenix Coyotes,5.0,San Jose Sharks,4.0,0
41690,2008,St. Louis Blues,1.0,Detroit Red Wings,2.0,0
41691,2008,Tampa Bay Lightning,3.0,Florida Panthers,1.0,0
41692,2008,Toronto Maple Leafs,2.0,Boston Bruins,6.0,0
41693,2008,Anaheim Ducks,2.0,Los Angeles Kings,1.0,0
41694,2008,Columbus Blue Jackets,4.0,Chicago Blackhawks,0.0,0
41695,2008,Colorado Avalanche,6.0,Vancouver Canucks,3.0,0
41696,2008,Minnesota Wild,3.0,Edmonton Oilers,1.0,0
41697,2008,Boston Bruins,4.0,Toronto Maple Leafs,2.0,0
41698,2008,Florida Panthers,2.0,Atlanta Thrashers,3.0,0
41699,2008,Los Angeles Kings,4.0,Phoenix Coyotes,0.0,0
41700,2008,New York Rangers,3.0,New Jersey Devils,2.0,0
41701,2008,Ottawa Senators,3.0,Buffalo Sabres,4.0,0
41702,2008,Pittsburgh Penguins,3.0,New York Islanders,1.0,0
41703,2008,San Jose Sharks,3.0,Dallas Stars,2.0,0
41704,2008,Tampa Bay Lightning,3.0,Washington Capitals,4.0,0
41705,2008,Anaheim Ducks,1.0,San Jose Sharks,3.0,0
41706,2008,Buffalo Sabres,3.0,Montreal Canadiens,4.0,0
41707,2008,Carolina Hurricanes,7.0,Atlanta Thrashers,1.0,0
41708,2008,Columbus Blue Jackets,0.0,Nashville Predators,2.0,0
41709,2008,Colorado Avalanche,5.0,Edmonton Oilers,4.0,0
41710,2008,Detroit Red Wings,3.0,St. Louis Blues,4.0,0
41711,2008,Minnesota Wild,4.0,Vancouver Canucks,0.0,0
41712,2008,New Jersey Devils,5.0,Philadelphia Flyers,4.0,0
41713,2008,Boston Bruins,4.0,Ottawa Senators,0.0,0
41714,2008,Calgary Flames,1.0,Edmonton Oilers,2.0,0
41715,2008,Florida Panthers,0.0,Washington Capitals,3.0,0
41716,2008,Los Angeles Kings,2.0,Dallas Stars,7.0,0
41717,2008,New York Islanders,3.0,Philadelphia Flyers,4.0,0
41718,2008,St. Louis Blues,3.0,Chicago Blackhawks,4.0,0
41719,2008,Tampa Bay Lightning,2.0,Carolina Hurricanes,1.0,0
41720,2008,Toronto Maple Leafs,4.0,Montreal Canadiens,2.0,0
41721,2008,Anaheim Ducks,3.0,Dallas Stars,2.0,0
41722,2008,Buffalo Sabres,2.0,Boston Bruins,1.0,0
41723,2008,Chicago Blackhawks,5.0,Columbus Blue Jackets,4.0,0
41724,2008,Detroit Red Wings,1.0,Nashville Predators,0.0,0
41725,2008,Minnesota Wild,3.0,Colorado Avalanche,2.0,0
41726,2008,Pittsburgh Penguins,3.0,New York Rangers,1.0,0
41727,2008,San Jose Sharks,3.0,Phoenix Coyotes,1.0,0
41728,2008,Vancouver Canucks,6.0,Calgary Flames,2.0,0
41729,2008,New York Rangers,2.0,Pittsburgh Penguins,1.0,0
41730,2008,Tampa Bay Lightning,0.0,Atlanta Thrashers,2.0,0
41731,2008,Atlanta Thrashers,2.0,Florida Panthers,3.0,0
41732,2008,Edmonton Oilers,2.0,Calgary Flames,3.0,0
41733,2008,New York Islanders,1.0,New Jersey Devils,2.0,0
41734,2008,Ottawa Senators,0.0,Montreal Canadiens,3.0,0
41735,2008,San Jose Sharks,5.0,Los Angeles Kings,2.0,0
41736,2008,St. Louis Blues,3.0,Nashville Predators,4.0,0
41737,2008,Toronto Maple Leafs,3.0,Buffalo Sabres,4.0,0
41738,2008,Vancouver Canucks,2.0,Colorado Avalanche,4.0,0
41739,2008,Washington Capitals,4.0,Carolina Hurricanes,1.0,0
41740,2008,Carolina Hurricanes,6.0,Tampa Bay Lightning,2.0,0
41741,2008,Chicago Blackhawks,6.0,Detroit Red Wings,2.0,0
41742,2008,New Jersey Devils,3.0,Boston Bruins,2.0,0
41743,2008,Pittsburgh Penguins,4.0,Philadelphia Flyers,2.0,0
41744,2008,Detroit Red Wings,3.0,Columbus Blue Jackets,2.0,0
41745,2008,Los Angeles Kings,4.0,San Jose Sharks,2.0,0
41746,2008,Minnesota Wild,3.0,Calgary Flames,1.0,0
41747,2008,Montreal Canadiens,3.0,Buffalo Sabres,1.0,0
41748,2008,Nashville Predators,3.0,St. Louis Blues,2.0,0
41749,2008,New York Islanders,0.0,New York Rangers,3.0,0
41750,2008,Phoenix Coyotes,2.0,Dallas Stars,4.0,0
41751,2008,Toronto Maple Leafs,2.0,Ottawa Senators,8.0,0
41752,2008,Vancouver Canucks,1.0,Edmonton Oilers,2.0,0
41753,2008,Washington Capitals,4.0,Tampa Bay Lightning,1.0,0
41754,2008,Carolina Hurricanes,3.0,Florida Panthers,4.0,0
41755,2008,Chicago Blackhawks,3.0,Nashville Predators,1.0,0
41756,2008,Dallas Stars,2.0,Phoenix Coyotes,4.0,0
41757,2008,New York Rangers,3.0,New York Islanders,4.0,0
41758,2008,Ottawa Senators,1.0,Boston Bruins,2.0,0
41759,2008,Philadelphia Flyers,3.0,New Jersey Devils,0.0,0
41760,2008,Atlanta Thrashers,4.0,Tampa Bay Lightning,1.0,0
41761,2008,Boston Bruins,0.0,Buffalo Sabres,3.0,0
41762,2008,Los Angeles Kings,3.0,Anaheim Ducks,4.0,0
41763,2008,Montreal Canadiens,3.0,Toronto Maple Leafs,1.0,0
41764,2008,St. Louis Blues,3.0,Columbus Blue Jackets,0.0,0
41765,2008,Vancouver Canucks,1.0,Calgary Flames,7.0,0
41766,2008,Washington Capitals,3.0,Florida Panthers,1.0,0
41767,2008,Anaheim Ducks,3.0,Phoenix Coyotes,2.0,0
41768,2008,Columbus Blue Jackets,1.0,St. Louis Blues,4.0,0
41769,2008,Colorado Avalanche,4.0,Minnesota Wild,3.0,0
41770,2008,Dallas Stars,4.0,San Jose Sharks,2.0,0
41771,2008,Detroit Red Wings,4.0,Chicago Blackhawks,1.0,0
41772,2008,New Jersey Devils,3.0,New York Rangers,2.0,0
41773,2008,Philadelphia Flyers,2.0,Pittsburgh Penguins,0.0,0
41774,2008,Minnesota Wild,2.0,Colorado Avalanche,3.0,1
41775,2008,New Jersey Devils,1.0,New York Rangers,4.0,1
41776,2008,Pittsburgh Penguins,4.0,Ottawa Senators,0.0,1
41777,2008,San Jose Sharks,2.0,Calgary Flames,3.0,1
41778,2008,Anaheim Ducks,0.0,Dallas Stars,4.0,1
41779,2008,Detroit Red Wings,3.0,Nashville Predators,1.0,1
41780,2008,Montreal Canadiens,4.0,Boston Bruins,1.0,1
41781,2008,San Jose Sharks,2.0,Calgary Flames,0.0,1
41782,2008,Minnesota Wild,3.0,Colorado Avalanche,2.0,1
41783,2008,New Jersey Devils,1.0,New York Rangers,2.0,1
41784,2008,Pittsburgh Penguins,5.0,Ottawa Senators,3.0,1
41785,2008,Washington Capitals,5.0,Philadelphia Flyers,4.0,1
41786,2008,Anaheim Ducks,2.0,Dallas Stars,5.0,1
41787,2008,Detroit Red Wings,4.0,Nashville Predators,2.0,1
41788,2008,Montreal Canadiens,3.0,Boston Bruins,2.0,1
41789,2008,Boston Bruins,2.0,Montreal Canadiens,1.0,1
41790,2008,Calgary Flames,4.0,San Jose Sharks,3.0,1
41791,2008,New York Rangers,3.0,New Jersey Devils,4.0,1
41792,2008,Washington Capitals,0.0,Philadelphia Flyers,2.0,1
41793,2008,Colorado Avalanche,2.0,Minnesota Wild,3.0,1
41794,2008,Nashville Predators,5.0,Detroit Red Wings,3.0,1
41795,2008,Ottawa Senators,1.0,Pittsburgh Penguins,4.0,1
41796,2008,Boston Bruins,0.0,Montreal Canadiens,1.0,1
41797,2008,Calgary Flames,2.0,San Jose Sharks,3.0,1
41798,2008,Colorado Avalanche,5.0,Minnesota Wild,1.0,1
41799,2008,Dallas Stars,2.0,Anaheim Ducks,4.0,1
41800,2008,Philadelphia Flyers,6.0,Washington Capitals,3.0,1
41801,2008,Nashville Predators,3.0,Detroit Red Wings,2.0,1
41802,2008,New York Rangers,5.0,New Jersey Devils,3.0,1
41803,2008,Ottawa Senators,1.0,Pittsburgh Penguins,3.0,1
41804,2008,Dallas Stars,3.0,Anaheim Ducks,1.0,1
41805,2008,Minnesota Wild,2.0,Colorado Avalanche,3.0,1
41806,2008,Montreal Canadiens,1.0,Boston Bruins,5.0,1
41807,2008,Philadelphia Flyers,4.0,Washington Capitals,3.0,1
41808,2008,San Jose Sharks,4.0,Calgary Flames,3.0,1
41809,2008,Anaheim Ducks,5.0,Dallas Stars,2.0,1
41810,2008,Detroit Red Wings,2.0,Nashville Predators,1.0,1
41811,2008,New Jersey Devils,3.0,New York Rangers,5.0,1
41812,2008,Boston Bruins,5.0,Montreal Canadiens,4.0,1
41813,2008,Colorado Avalanche,2.0,Minnesota Wild,1.0,1
41814,2008,Washington Capitals,3.0,Philadelphia Flyers,2.0,1
41815,2008,Calgary Flames,2.0,San Jose Sharks,0.0,1
41816,2008,Dallas Stars,4.0,Anaheim Ducks,1.0,1
41817,2008,Nashville Predators,0.0,Detroit Red Wings,3.0,1
41818,2008,Montreal Canadiens,5.0,Boston Bruins,0.0,1
41819,2008,Philadelphia Flyers,2.0,Washington Capitals,4.0,1
41820,2008,San Jose Sharks,5.0,Calgary Flames,3.0,1
41821,2008,Washington Capitals,2.0,Philadelphia Flyers,3.0,1
41822,2008,Detroit Red Wings,4.0,Colorado Avalanche,3.0,1
41823,2008,Montreal Canadiens,4.0,Philadelphia Flyers,3.0,1
41824,2008,Pittsburgh Penguins,5.0,New York Rangers,4.0,1
41825,2008,San Jose Sharks,2.0,Dallas Stars,3.0,1
41826,2008,Detroit Red Wings,5.0,Colorado Avalanche,1.0,1
41827,2008,Montreal Canadiens,2.0,Philadelphia Flyers,4.0,1
41828,2008,Pittsburgh Penguins,2.0,New York Rangers,0.0,1
41829,2008,San Jose Sharks,2.0,Dallas Stars,5.0,1
41830,2008,Philadelphia Flyers,3.0,Montreal Canadiens,2.0,1
41831,2008,Colorado Avalanche,3.0,Detroit Red Wings,4.0,1
41832,2008,Dallas Stars,2.0,San Jose Sharks,1.0,1
41833,2008,New York Rangers,3.0,Pittsburgh Penguins,5.0,1
41834,2008,Dallas Stars,1.0,San Jose Sharks,2.0,1
41835,2008,Philadelphia Flyers,4.0,Montreal Canadiens,2.0,1
41836,2008,Colorado Avalanche,2.0,Detroit Red Wings,8.0,1
41837,2008,New York Rangers,3.0,Pittsburgh Penguins,0.0,1
41838,2008,San Jose Sharks,3.0,Dallas Stars,2.0,1
41839,2008,Montreal Canadiens,4.0,Philadelphia Flyers,6.0,1
41840,2008,Dallas Stars,2.0,San Jose Sharks,1.0,1
41841,2008,Pittsburgh Penguins,3.0,New York Rangers,2.0,1
41842,2008,Detroit Red Wings,4.0,Dallas Stars,1.0,1
41843,2008,Pittsburgh Penguins,4.0,Philadelphia Flyers,2.0,1
41844,2008,Detroit Red Wings,2.0,Dallas Stars,1.0,1
41845,2008,Pittsburgh Penguins,4.0,Philadelphia Flyers,2.0,1
41846,2008,Dallas Stars,2.0,Detroit Red Wings,5.0,1
41847,2008,Philadelphia Flyers,1.0,Pittsburgh Penguins,4.0,1
41848,2008,Dallas Stars,3.0,Detroit Red Wings,1.0,1
41849,2008,Philadelphia Flyers,4.0,Pittsburgh Penguins,2.0,1
41850,2008,Detroit Red Wings,1.0,Dallas Stars,2.0,1
41851,2008,Pittsburgh Penguins,6.0,Philadelphia Flyers,0.0,1
41852,2008,Dallas Stars,1.0,Detroit Red Wings,4.0,1
41853,2008,Detroit Red Wings,4.0,Pittsburgh Penguins,0.0,1
41854,2008,Detroit Red Wings,3.0,Pittsburgh Penguins,0.0,1
41855,2008,Pittsburgh Penguins,3.0,Detroit Red Wings,2.0,1
41856,2008,Pittsburgh Penguins,1.0,Detroit Red Wings,2.0,1
41857,2008,Detroit Red Wings,3.0,Pittsburgh Penguins,4.0,1
41858,2008,Pittsburgh Penguins,2.0,Detroit Red Wings,3.0,1
41859,2009,Ottawa Senators,3.0,Pittsburgh Penguins,4.0,0
41860,2009,Tampa Bay Lightning,1.0,New York Rangers,2.0,0
41861,2009,New York Rangers,2.0,Tampa Bay Lightning,1.0,0
41862,2009,Pittsburgh Penguins,1.0,Ottawa Senators,3.0,0
41863,2009,Colorado Avalanche,4.0,Boston Bruins,5.0,0
41864,2009,Detroit Red Wings,2.0,Toronto Maple Leafs,3.0,0
41865,2009,San Jose Sharks,4.0,Anaheim Ducks,1.0,0
41866,2009,Vancouver Canucks,6.0,Calgary Flames,0.0,0
41867,2009,Atlanta Thrashers,7.0,Washington Capitals,4.0,0
41868,2009,Buffalo Sabres,2.0,Montreal Canadiens,1.0,0
41869,2009,Carolina Hurricanes,6.0,Florida Panthers,4.0,0
41870,2009,Dallas Stars,4.0,Columbus Blue Jackets,5.0,0
41871,2009,New Jersey Devils,2.0,New York Islanders,1.0,0
41872,2009,New York Rangers,4.0,Chicago Blackhawks,2.0,0
41873,2009,St. Louis Blues,5.0,Nashville Predators,2.0,0
41874,2009,Calgary Flames,4.0,Vancouver Canucks,5.0,0
41875,2009,Florida Panthers,3.0,Atlanta Thrashers,2.0,0
41876,2009,Minnesota Wild,4.0,Boston Bruins,3.0,0
41877,2009,Nashville Predators,3.0,Dallas Stars,1.0,0
41878,2009,New York Islanders,5.0,St. Louis Blues,2.0,0
41879,2009,Ottawa Senators,2.0,Detroit Red Wings,3.0,0
41880,2009,Philadelphia Flyers,3.0,New York Rangers,4.0,0
41881,2009,Phoenix Coyotes,3.0,Columbus Blue Jackets,1.0,0
41882,2009,Pittsburgh Penguins,1.0,New Jersey Devils,2.0,0
41883,2009,San Jose Sharks,3.0,Los Angeles Kings,1.0,0
41884,2009,Tampa Bay Lightning,3.0,Carolina Hurricanes,4.0,0
41885,2009,Toronto Maple Leafs,1.0,Montreal Canadiens,6.0,0
41886,2009,Washington Capitals,4.0,Chicago Blackhawks,2.0,0
41887,2009,Anaheim Ducks,2.0,Phoenix Coyotes,4.0,0
41888,2009,Edmonton Oilers,3.0,Colorado Avalanche,2.0,0
41889,2009,Los Angeles Kings,0.0,San Jose Sharks,1.0,0
41890,2009,Carolina Hurricanes,1.0,Detroit Red Wings,3.0,0
41891,2009,Chicago Blackhawks,2.0,Nashville Predators,3.0,0
41892,2009,New York Islanders,1.0,Buffalo Sabres,7.0,0
41893,2009,New York Rangers,4.0,New Jersey Devils,1.0,0
41894,2009,Philadelphia Flyers,3.0,Montreal Canadiens,5.0,0
41895,2009,Toronto Maple Leafs,4.0,St. Louis Blues,5.0,0
41896,2009,Washington Capitals,5.0,Vancouver Canucks,1.0,0
41897,2009,Atlanta Thrashers,2.0,Minnesota Wild,4.0,0
41898,2009,Calgary Flames,5.0,Colorado Avalanche,4.0,0
41899,2009,Los Angeles Kings,6.0,Anaheim Ducks,3.0,0
41900,2009,Pittsburgh Penguins,3.0,Philadelphia Flyers,2.0,0
41901,2009,San Jose Sharks,5.0,Columbus Blue Jackets,2.0,0
41902,2009,Anaheim Ducks,2.0,Edmonton Oilers,3.0,0
41903,2009,Chicago Blackhawks,4.0,Phoenix Coyotes,1.0,0
41904,2009,Dallas Stars,6.0,Nashville Predators,4.0,0
41905,2009,Montreal Canadiens,4.0,Boston Bruins,3.0,0
41906,2009,New York Rangers,1.0,Buffalo Sabres,3.0,0
41907,2009,Atlanta Thrashers,0.0,New Jersey Devils,1.0,0
41908,2009,Colorado Avalanche,5.0,Philadelphia Flyers,2.0,0
41909,2009,Detroit Red Wings,3.0,Vancouver Canucks,4.0,0
41910,2009,Florida Panthers,2.0,Minnesota Wild,6.0,0
41911,2009,Pittsburgh Penguins,3.0,Washington Capitals,4.0,0
41912,2009,St. Louis Blues,6.0,Dallas Stars,1.0,0
41913,2009,Tampa Bay Lightning,3.0,New York Islanders,4.0,0
41914,2009,Anaheim Ducks,4.0,San Jose Sharks,0.0,0
41915,2009,Buffalo Sabres,5.0,Vancouver Canucks,2.0,0
41916,2009,Columbus Blue Jackets,5.0,Nashville Predators,3.0,0
41917,2009,Calgary Flames,3.0,Edmonton Oilers,4.0,0
41918,2009,Los Angeles Kings,4.0,Carolina Hurricanes,3.0,0
41919,2009,New York Rangers,1.0,Toronto Maple Leafs,0.0,0
41920,2009,Ottawa Senators,6.0,Phoenix Coyotes,3.0,0
41921,2009,Atlanta Thrashers,3.0,Buffalo Sabres,2.0,0
41922,2009,Dallas Stars,4.0,Colorado Avalanche,5.0,0
41923,2009,Detroit Red Wings,5.0,New York Rangers,4.0,0
41924,2009,Edmonton Oilers,3.0,Calgary Flames,2.0,0
41925,2009,Florida Panthers,2.0,New York Islanders,0.0,0
41926,2009,Montreal Canadiens,4.0,Phoenix Coyotes,1.0,0
41927,2009,Nashville Predators,6.0,Columbus Blue Jackets,3.0,0
41928,2009,Ottawa Senators,2.0,Boston Bruins,4.0,0
41929,2009,Pittsburgh Penguins,4.0,Toronto Maple Leafs,1.0,0
41930,2009,San Jose Sharks,5.0,Philadelphia Flyers,4.0,0
41931,2009,St. Louis Blues,4.0,Chicago Blackhawks,3.0,0
41932,2009,Tampa Bay Lightning,0.0,Minnesota Wild,1.0,0
41933,2009,Washington Capitals,3.0,New Jersey Devils,4.0,0
41934,2009,Anaheim Ducks,1.0,Carolina Hurricanes,3.0,0
41935,2009,Chicago Blackhawks,4.0,Vancouver Canucks,2.0,0
41936,2009,Boston Bruins,1.0,Pittsburgh Penguins,2.0,0
41937,2009,Los Angeles Kings,3.0,Colorado Avalanche,4.0,0
41938,2009,Montreal Canadiens,3.0,Florida Panthers,1.0,0
41939,2009,New York Rangers,1.0,Dallas Stars,2.0,0
41940,2009,Buffalo Sabres,3.0,Boston Bruins,2.0,0
41941,2009,Columbus Blue Jackets,4.0,Vancouver Canucks,2.0,0
41942,2009,Calgary Flames,2.0,Washington Capitals,1.0,0
41943,2009,Tampa Bay Lightning,3.0,Atlanta Thrashers,2.0,0
41944,2009,Toronto Maple Leafs,2.0,Anaheim Ducks,3.0,0
41945,2009,Chicago Blackhawks,3.0,Edmonton Oilers,0.0,0
41946,2009,New Jersey Devils,5.0,Dallas Stars,0.0,0
41947,2009,Ottawa Senators,1.0,Florida Panthers,3.0,0
41948,2009,Philadelphia Flyers,6.0,San Jose Sharks,7.0,0
41949,2009,St. Louis Blues,3.0,Detroit Red Wings,4.0,0
41950,2009,Boston Bruins,2.0,Toronto Maple Leafs,4.0,0
41951,2009,Colorado Avalanche,4.0,Edmonton Oilers,1.0,0
41952,2009,Minnesota Wild,3.0,Buffalo Sabres,4.0,0
41953,2009,Nashville Predators,3.0,Calgary Flames,5.0,0
41954,2009,New York Islanders,3.0,Dallas Stars,5.0,0
41955,2009,Phoenix Coyotes,2.0,Washington Capitals,1.0,0
41956,2009,Pittsburgh Penguins,4.0,Carolina Hurricanes,1.0,0
41957,2009,Columbus Blue Jackets,1.0,New York Rangers,3.0,0
41958,2009,Detroit Red Wings,5.0,Atlanta Thrashers,3.0,0
41959,2009,Florida Panthers,4.0,San Jose Sharks,3.0,0
41960,2009,New Jersey Devils,3.0,Philadelphia Flyers,6.0,0
41961,2009,Ottawa Senators,3.0,Anaheim Ducks,4.0,0
41962,2009,St. Louis Blues,0.0,Los Angeles Kings,4.0,0
41963,2009,Boston Bruins,5.0,Atlanta Thrashers,4.0,0
41964,2009,Chicago Blackhawks,5.0,Detroit Red Wings,6.0,0
41965,2009,Colorado Avalanche,2.0,Buffalo Sabres,1.0,0
41966,2009,Dallas Stars,5.0,Washington Capitals,6.0,0
41967,2009,Minnesota Wild,2.0,Columbus Blue Jackets,1.0,0
41968,2009,Montreal Canadiens,4.0,Anaheim Ducks,6.0,0
41969,2009,Nashville Predators,5.0,Los Angeles Kings,4.0,0
41970,2009,New York Islanders,3.0,Carolina Hurricanes,4.0,0
41971,2009,New York Rangers,3.0,Pittsburgh Penguins,2.0,0
41972,2009,Philadelphia Flyers,3.0,New Jersey Devils,2.0,0
41973,2009,Phoenix Coyotes,1.0,Calgary Flames,4.0,0
41974,2009,St. Louis Blues,4.0,Florida Panthers,0.0,0
41975,2009,Tampa Bay Lightning,0.0,San Jose Sharks,3.0,0
41976,2009,Toronto Maple Leafs,3.0,Ottawa Senators,2.0,0
41977,2009,Vancouver Canucks,6.0,Edmonton Oilers,3.0,0
41978,2009,Buffalo Sabres,2.0,Ottawa Senators,5.0,0
41979,2009,Columbus Blue Jackets,2.0,Anaheim Ducks,3.0,0
41980,2009,Edmonton Oilers,0.0,Boston Bruins,1.0,0
41981,2009,Los Angeles Kings,3.0,Detroit Red Wings,4.0,0
41982,2009,Minnesota Wild,3.0,Chicago Blackhawks,2.0,0
41983,2009,New York Islanders,2.0,New York Rangers,4.0,0
41984,2009,Atlanta Thrashers,0.0,Philadelphia Flyers,7.0,0
41985,2009,Calgary Flames,3.0,Colorado Avalanche,0.0,0
41986,2009,Montreal Canadiens,3.0,Carolina Hurricanes,2.0,0
41987,2009,San Jose Sharks,2.0,Pittsburgh Penguins,1.0,0
41988,2009,Toronto Maple Leafs,2.0,Tampa Bay Lightning,3.0,0
41989,2009,Vancouver Canucks,0.0,Boston Bruins,1.0,0
41990,2009,Washington Capitals,4.0,Nashville Predators,3.0,0
41991,2009,Anaheim Ducks,5.0,Detroit Red Wings,4.0,0
41992,2009,Dallas Stars,4.0,Minnesota Wild,2.0,0
41993,2009,New Jersey Devils,5.0,Toronto Maple Leafs,6.0,0
41994,2009,Buffalo Sabres,2.0,Tampa Bay Lightning,5.0,0
41995,2009,Calgary Flames,3.0,Boston Bruins,2.0,0
41996,2009,Colorado Avalanche,2.0,Columbus Blue Jackets,4.0,0
41997,2009,Florida Panthers,1.0,Ottawa Senators,2.0,0
41998,2009,Los Angeles Kings,0.0,Vancouver Canucks,4.0,0
41999,2009,Minnesota Wild,1.0,Montreal Canadiens,2.0,0
42000,2009,Nashville Predators,3.0,Edmonton Oilers,1.0,0
42001,2009,New York Rangers,3.0,Atlanta Thrashers,2.0,0
42002,2009,Philadelphia Flyers,3.0,New York Islanders,2.0,0
42003,2009,Phoenix Coyotes,4.0,Pittsburgh Penguins,1.0,0
42004,2009,San Jose Sharks,4.0,Detroit Red Wings,2.0,0
42005,2009,St. Louis Blues,0.0,Carolina Hurricanes,1.0,0
42006,2009,Anaheim Ducks,6.0,Vancouver Canucks,7.0,0
42007,2009,Chicago Blackhawks,5.0,Dallas Stars,2.0,0
42008,2009,Boston Bruins,5.0,Dallas Stars,1.0,0
42009,2009,Buffalo Sabres,5.0,Washington Capitals,0.0,0
42010,2009,Carolina Hurricanes,1.0,Edmonton Oilers,3.0,0
42011,2009,Columbus Blue Jackets,3.0,Chicago Blackhawks,4.0,0
42012,2009,Los Angeles Kings,2.0,Calgary Flames,3.0,0
42013,2009,New Jersey Devils,6.0,Atlanta Thrashers,1.0,0
